log_file,num_runs,num_turns,rule_order,col_order,avg_win_rate,avg_moves_win,ci95_win_rate
logs/runs_auto_basic_500_300_34251_6543210.log,500,300,34251,6543210,0.344,130.66860465116278,0.029443349374689013
logs/runs_auto_basic_500_300_34512_6543210.log,500,300,34512,6543210,0.358,131.16201117318437,0.02971427228790905
logs/runs_auto_basic_500_300_34521_6543210.log,500,300,34521,6543210,0.318,130.9685534591195,0.028864352436872714
logs/runs_auto_basic_500_300_35124_6543210.log,500,300,35124,6543210,0.362,128.23204419889504,0.02978658371817755
logs/runs_auto_basic_500_300_35142_6543210.log,500,300,35142,6543210,0.382,129.03141361256544,0.0301149391764287
logs/runs_auto_basic_500_300_35214_6543210.log,500,300,35214,6543210,0.388,126.79896907216495,0.030202830489872965
logs/runs_auto_basic_500_300_35241_6543210.log,500,300,35241,6543210,0.352,129.01136363636363,0.029601580930754358
logs/runs_auto_basic_500_300_35412_6543210.log,500,300,35412,6543210,0.386,130.44041450777203,0.03017407109423586
logs/runs_auto_basic_500_300_35421_6543210.log,500,300,35421,6543210,0.374,131.92513368983958,0.029990177698706624
logs/runs_auto_basic_500_300_41235_6543210.log,500,300,41235,6543210,0.262,126.61068702290076,0.027254291581327153
logs/runs_auto_basic_500_300_41253_6543210.log,500,300,41253,6543210,0.286,127.07692307692308,0.02800839314205654
logs/runs_auto_basic_500_300_41325_6543210.log,500,300,41325,6543210,0.266,126.10526315789474,0.027387028871347106
logs/runs_auto_basic_500_300_41352_6543210.log,500,300,41352,6543210,0.292,126.9041095890411,0.0281815013368699
logs/runs_auto_basic_500_300_41523_6543210.log,500,300,41523,6543210,0.334,127.21556886227545,0.029232531029659406
logs/runs_auto_basic_500_300_41532_6543210.log,500,300,41532,6543210,0.256,126.3828125,0.02704970429413231
logs/runs_auto_basic_500_300_42135_6543210.log,500,300,42135,6543210,0.25,127.336,0.02683840531775314
logs/runs_auto_basic_500_300_42153_6543210.log,500,300,42153,6543210,0.276,126.80434782608695,0.027706386960410407
logs/runs_auto_basic_500_300_42315_6543210.log,500,300,42315,6543210,0.262,125.8854961832061,0.027254291581327153
logs/runs_auto_basic_500_300_42351_6543210.log,500,300,42351,6543210,0.34,131.0,0.02936077383176404
logs/runs_auto_basic_500_300_42513_6543210.log,500,300,42513,6543210,0.314,131.6815286624204,0.02876623031264263
logs/runs_auto_basic_500_300_42531_6543210.log,500,300,42531,6543210,0.316,130.31645569620252,0.028815599775121804
logs/runs_auto_basic_500_300_43125_6543210.log,500,300,43125,6543210,0.23,126.45217391304348,0.02608346909442837
logs/runs_auto_basic_500_300_43152_6543210.log,500,300,43152,6543210,0.276,126.3623188405797,0.027706386960410407
logs/runs_auto_basic_500_300_43215_6543210.log,500,300,43215,6543210,0.292,125.5068493150685,0.0281815013368699
logs/runs_auto_basic_500_300_43251_6543210.log,500,300,43251,6543210,0.36,130.67777777777778,0.02975070822686411
logs/runs_auto_basic_500_300_43512_6543210.log,500,300,43512,6543210,0.332,131.51807228915663,0.029188605338385045
logs/runs_auto_basic_500_300_43521_6543210.log,500,300,43521,6543210,0.322,130.65217391304347,0.02896001977899877
logs/runs_auto_basic_500_300_45123_6543210.log,500,300,45123,6543210,0.324,130.14814814814815,0.02900694052119251
logs/runs_auto_basic_500_300_45132_6543210.log,500,300,45132,6543210,0.324,131.65432098765433,0.02900694052119251
logs/runs_auto_basic_500_300_45213_6543210.log,500,300,45213,6543210,0.35,130.43428571428572,0.02956288213283678
logs/runs_auto_basic_500_300_45231_6543210.log,500,300,45231,6543210,0.326,131.11042944785277,0.029053256588547866
logs/runs_auto_basic_500_300_45312_6543210.log,500,300,45312,6543210,0.34,129.9294117647059,0.02936077383176404
logs/runs_auto_basic_500_300_45321_6543210.log,500,300,45321,6543210,0.342,130.8187134502924,0.029402351905927528
logs/runs_auto_basic_500_300_51234_6543210.log,500,300,51234,6543210,0.394,126.87817258883248,0.030285900719641802
logs/runs_auto_basic_500_300_51243_6543210.log,500,300,51243,6543210,0.358,127.9608938547486,0.02971427228790905
logs/runs_auto_basic_500_300_51324_6543210.log,500,300,51324,6543210,0.396,127.02525252525253,0.030312526361225653
logs/runs_auto_basic_500_300_51342_6543210.log,500,300,51342,6543210,0.368,130.96195652173913,0.029890867528394018
logs/runs_auto_basic_500_300_51423_6543210.log,500,300,51423,6543210,0.418,129.2775119617225,0.030570722621488685
logs/runs_auto_basic_500_300_51432_6543210.log,500,300,51432,6543210,0.322,129.50310559006212,0.02896001977899877
logs/runs_auto_basic_500_300_52134_6543210.log,500,300,52134,6543210,0.334,126.8622754491018,0.029232531029659406
